Date;Last
9-10-1996;1,565
10-10-1996;15,662
11-10-1996;15,755
14-10-1996;15,805
15-10-1996;15,877
16-10-1996;15,832
17-10-1996;15,867
18-10-1996;15,885
21-10-1996;15,919
22-10-1996;15,985
23-10-1996;1,596
24-10-1996;1,594
25-10-1996;16,038
28-10-1996;1,612
29-10-1996;16,088
30-10-1996;1,634
31-10-1996;16,268
1-11-1996;16,365
4-11-1996;16,445
5-11-1996;16,462
6-11-1996;16,405
7-11-1996;1,647
8-11-1996;16,472
11-11-1996;16,505
12-11-1996;16,465
13-11-1996;16,595
14-11-1996;16,642
15-11-1996;16,628
18-11-1996;16,703
19-11-1996;16,755
20-11-1996;16,803
21-11-1996;1,689
22-11-1996;16,788
25-11-1996;16,678
26-11-1996;16,708
27-11-1996;16,777
28-11-1996;16,804
29-11-1996;16,815
2-12-1996;16,799
3-12-1996;1,644
4-12-1996;16,431
5-12-1996;16,348
6-12-1996;1,647
9-12-1996;16,465
10-12-1996;16,532
11-12-1996;16,532
12-12-1996;1,657
13-12-1996;16,558
16-12-1996;16,663
17-12-1996;16,702
18-12-1996;16,742
19-12-1996;1,664
20-12-1996;16,705
23-12-1996;1,677
24-12-1996;1,672
25-12-1996;1,67
26-12-1996;16,735
27-12-1996;1,693
30-12-1996;16,905
31-12-1996;1,712
2-1-1997;1,693
3-1-1997;16,865
6-1-1997;16,932
7-1-1997;16,943
8-1-1997;16,875
9-1-1997;16,952
10-1-1997;16,803
13-1-1997;16,745
14-1-1997;1,671
15-1-1997;1,683
16-1-1997;16,787
17-1-1997;16,665
20-1-1997;16,623
21-1-1997;16,625
22-1-1997;1,635
23-1-1997;1,63
24-1-1997;1,631
27-1-1997;16,226
28-1-1997;1,618
29-1-1997;1,62
30-1-1997;16,137
31-1-1997;1,602
3-2-1997;16,213
4-2-1997;16,203
5-2-1997;16,422
6-2-1997;1,633
7-2-1997;1,63
10-2-1997;1,641
11-2-1997;16,368
12-2-1997;16,308
13-2-1997;16,235
14-2-1997;1,621
17-2-1997;1,614
18-2-1997;16,066
19-2-1997;16,155
20-2-1997;1,612
21-2-1997;16,173
24-2-1997;16,355
25-2-1997;16,348
26-2-1997;1,633
27-2-1997;16,258
28-2-1997;1,629
3-3-1997;16,167
4-3-1997;1,613
5-3-1997;16,138
6-3-1997;16,138
7-3-1997;1,603
10-3-1997;16,031
11-3-1997;16,065
12-3-1997;1,598
13-3-1997;1,597
14-3-1997;16,012
17-3-1997;1,588
18-3-1997;1,59
19-3-1997;15,979
20-3-1997;15,933
21-3-1997;1,604
24-3-1997;16,195
25-3-1997;16,188
26-3-1997;16,304
27-3-1997;1,632
28-3-1997;16,305
31-3-1997;16,384
1-4-1997;16,518
2-4-1997;16,433
3-4-1997;16,442
4-4-1997;16,335
7-4-1997;16,268
8-4-1997;16,254
9-4-1997;16,195
10-4-1997;1,623
11-4-1997;1,627
14-4-1997;16,201
15-4-1997;16,283
16-4-1997;16,243
17-4-1997;1,63
18-4-1997;1,633
21-4-1997;16,357
22-4-1997;16,332
23-4-1997;1,623
24-4-1997;16,255
25-4-1997;1,623
28-4-1997;16,235
29-4-1997;16,313
30-4-1997;16,235
1-5-1997;16,295
2-5-1997;1,622
5-5-1997;16,231
6-5-1997;16,327
7-5-1997;16,145
8-5-1997;16,187
9-5-1997;16,225
12-5-1997;16,222
13-5-1997;16,328
14-5-1997;1,646
15-5-1997;16,421
16-5-1997;16,355
19-5-1997;16,395
20-5-1997;16,545
21-5-1997;1,647
22-5-1997;16,239
23-5-1997;1,635
26-5-1997;16,397
27-5-1997;16,321
28-5-1997;16,405
29-5-1997;1,639
30-5-1997;16,405
2-6-1997;1,636
3-6-1997;1,634
4-6-1997;16,325
5-6-1997;16,335
6-6-1997;1,632
9-6-1997;16,393
10-6-1997;16,365
11-6-1997;16,365
12-6-1997;16,327
13-6-1997;16,345
16-6-1997;16,375
17-6-1997;1,639
18-6-1997;1,639
19-6-1997;16,475
20-6-1997;16,562
23-6-1997;1,67
24-6-1997;16,693
25-6-1997;1,663
26-6-1997;16,662
27-6-1997;16,623
30-6-1997;1,665
1-7-1997;16,582
2-7-1997;1,677
3-7-1997;16,905
4-7-1997;1,686
7-7-1997;16,886
8-7-1997;16,861
9-7-1997;16,862
10-7-1997;16,874
11-7-1997;16,903
14-7-1997;16,898
15-7-1997;16,788
16-7-1997;16,775
17-7-1997;1,673
18-7-1997;16,783
21-7-1997;16,788
22-7-1997;16,775
23-7-1997;1,679
24-7-1997;16,746
25-7-1997;16,615
28-7-1997;16,326
29-7-1997;16,297
30-7-1997;16,306
31-7-1997;1,64
1-8-1997;1,631
4-8-1997;16,316
5-8-1997;16,237
6-8-1997;16,038
7-8-1997;15,871
8-8-1997;15,893
11-8-1997;1,592
12-8-1997;15,795
13-8-1997;15,834
14-8-1997;15,906
15-8-1997;1,61
18-8-1997;1,605
19-8-1997;16,045
20-8-1997;15,918
21-8-1997;15,905
22-8-1997;1,608
25-8-1997;16,058
26-8-1997;16,115
27-8-1997;16,134
28-8-1997;1,619
29-8-1997;1,62
1-9-1997;16,085
2-9-1997;15,895
3-9-1997;15,865
4-9-1997;15,825
5-9-1997;15,925
8-9-1997;1,579
9-9-1997;1,59
10-9-1997;15,868
11-9-1997;1,6
12-9-1997;16,085
15-9-1997;16,058
16-9-1997;1,596
17-9-1997;1,6
18-9-1997;1,61
19-9-1997;16,108
22-9-1997;16,041
23-9-1997;16,133
24-9-1997;16,135
25-9-1997;1,629
26-9-1997;1,606
29-9-1997;1,611
30-9-1997;1,618
1-10-1997;1,616
2-10-1997;1,615
3-10-1997;1,616
6-10-1997;16,147
7-10-1997;1,623
8-10-1997;1,622
9-10-1997;16,242
10-10-1997;16,215
13-10-1997;1,623
14-10-1997;1,621
15-10-1997;16,225
16-10-1997;16,175
17-10-1997;1,616
20-10-1997;1,633
21-10-1997;1,634
22-10-1997;16,315
23-10-1997;16,322
24-10-1997;1,632
27-10-1997;1,663
28-10-1997;16,665
29-10-1997;16,724
30-10-1997;1,671
31-10-1997;1,673
3-11-1997;16,758
4-11-1997;1,684
5-11-1997;16,818
6-11-1997;16,916
7-11-1997;1,689
10-11-1997;16,968
11-11-1997;1,704
12-11-1997;17,042
13-11-1997;16,972
14-11-1997;1,692
17-11-1997;1,696
18-11-1997;16,905
19-11-1997;16,906
20-11-1997;16,878
21-11-1997;1,693
24-11-1997;16,902
25-11-1997;16,762
26-11-1997;16,731
27-11-1997;1,672
28-11-1997;16,885
1-12-1997;16,845
2-12-1997;1,681
3-12-1997;16,835
4-12-1997;16,655
5-12-1997;16,585
8-12-1997;16,473
9-12-1997;16,513
10-12-1997;16,499
11-12-1997;16,565
12-12-1997;1,651
15-12-1997;1,633
16-12-1997;1,635
17-12-1997;16,505
18-12-1997;1,664
19-12-1997;1,67
22-12-1997;1,663
23-12-1997;1,667
24-12-1997;1,668
25-12-1997;16,719
26-12-1997;16,781
29-12-1997;16,713
30-12-1997;16,555
31-12-1997;1,647
2-1-1998;16,445
5-1-1998;1,629
6-1-1998;16,238
7-1-1998;16,255
8-1-1998;16,125
9-1-1998;16,122
12-1-1998;1,622
13-1-1998;16,336
14-1-1998;16,285
15-1-1998;16,305
16-1-1998;16,335
19-1-1998;16,365
20-1-1998;16,262
21-1-1998;1,631
22-1-1998;16,488
23-1-1998;1,671
26-1-1998;16,566
27-1-1998;16,422
28-1-1998;16,421
29-1-1998;16,385
30-1-1998;1,633
2-2-1998;1,639
3-2-1998;16,455
4-2-1998;1,656
5-2-1998;1,654
6-2-1998;1,643
9-2-1998;16,295
10-2-1998;16,252
11-2-1998;16,323
12-2-1998;16,392
13-2-1998;1,641
16-2-1998;16,382
17-2-1998;16,322
18-2-1998;16,373
19-2-1998;16,368
20-2-1998;1,637
23-2-1998;16,465
24-2-1998;16,495
25-2-1998;16,433
26-2-1998;1,644
27-2-1998;1,644
2-3-1998;16,476
3-3-1998;1,65
4-3-1998;16,468
5-3-1998;16,335
6-3-1998;1,635
9-3-1998;16,385
10-3-1998;16,403
11-3-1998;16,478
12-3-1998;16,565
13-3-1998;1,671
16-3-1998;16,675
17-3-1998;16,742
18-3-1998;16,709
19-3-1998;1,666
20-3-1998;1,668
23-3-1998;16,782
24-3-1998;16,741
25-3-1998;16,748
26-3-1998;1,686
27-3-1998;16,822
30-3-1998;1,677
31-3-1998;16,726
1-4-1998;1,671
2-4-1998;16,642
3-4-1998;16,573
6-4-1998;16,663
7-4-1998;16,672
8-4-1998;16,752
9-4-1998;16,692
10-4-1998;1,673
13-4-1998;1,666
14-4-1998;16,845
15-4-1998;1,684
16-4-1998;1,691
17-4-1998;1,684
20-4-1998;16,765
21-4-1998;16,735
22-4-1998;1,672
23-4-1998;16,658
24-4-1998;16,674
27-4-1998;16,742
28-4-1998;16,655
29-4-1998;16,705
30-4-1998;16,705
1-5-1998;16,662
4-5-1998;16,665
5-5-1998;1,661
6-5-1998;1,66
7-5-1998;1,648
8-5-1998;16,365
11-5-1998;1,63
12-5-1998;16,322
13-5-1998;16,305
14-5-1998;1,63
15-5-1998;1,626
18-5-1998;16,235
19-5-1998;16,217
20-5-1998;16,328
21-5-1998;1,629
22-5-1998;1,63
25-5-1998;16,285
26-5-1998;1,635
27-5-1998;1,631
28-5-1998;16,258
29-5-1998;1,63
1-6-1998;16,394
2-6-1998;16,385
3-6-1998;16,388
4-6-1998;1,636
5-6-1998;16,334
8-6-1998;1,633
9-6-1998;1,636
10-6-1998;1,628
11-6-1998;16,275
12-6-1998;16,333
15-6-1998;1,636
16-6-1998;16,511
17-6-1998;16,682
18-6-1998;16,708
19-6-1998;16,715
22-6-1998;16,745
23-6-1998;16,661
24-6-1998;16,682
25-6-1998;16,715
26-6-1998;16,622
29-6-1998;1,666
30-6-1998;16,675
1-7-1998;1,66
2-7-1998;16,572
3-7-1998;1,647
6-7-1998;1,638
7-7-1998;1,637
8-7-1998;16,375
9-7-1998;16,315
10-7-1998;1,63
13-7-1998;16,405
14-7-1998;16,342
15-7-1998;1,635
16-7-1998;1,64
17-7-1998;1,644
20-7-1998;16,468
21-7-1998;16,435
22-7-1998;16,437
23-7-1998;1,651
24-7-1998;1,659
27-7-1998;16,562
28-7-1998;16,463
29-7-1998;1,641
30-7-1998;1,636
31-7-1998;16,338
3-8-1998;16,265
4-8-1998;16,375
5-8-1998;1,636
6-8-1998;16,332
7-8-1998;16,288
10-8-1998;16,345
11-8-1998;1,63
12-8-1998;16,262
13-8-1998;1,624
14-8-1998;16,165
17-8-1998;16,147
18-8-1998;16,165
19-8-1998;1,622
20-8-1998;1,629
21-8-1998;1,637
24-8-1998;16,404
25-8-1998;16,385
26-8-1998;16,375
27-8-1998;16,533
28-8-1998;1,68
31-8-1998;1,682
1-9-1998;16,745
2-9-1998;16,691
3-9-1998;1,675
4-9-1998;1,67
7-9-1998;1,666
8-9-1998;16,568
9-9-1998;16,685
10-9-1998;16,895
11-9-1998;1,673
14-9-1998;16,795
15-9-1998;16,758
16-9-1998;16,785
17-9-1998;1,682
18-9-1998;1,683
21-9-1998;1,682
22-9-1998;16,809
23-9-1998;1,685
24-9-1998;1,695
25-9-1998;16,985
28-9-1998;17,103
29-9-1998;1,709
30-9-1998;16,981
1-10-1998;17,036
2-10-1998;16,988
5-10-1998;16,833
6-10-1998;1,685
7-10-1998;1,7
8-10-1998;1,711
9-10-1998;1,705
12-10-1998;16,909
13-10-1998;1,706
14-10-1998;17,054
15-10-1998;17,095
16-10-1998;1,702
19-10-1998;17,002
20-10-1998;17,092
21-10-1998;16,965
22-10-1998;1,695
23-10-1998;16,883
26-10-1998;1,663
27-10-1998;1,676
28-10-1998;16,725
29-10-1998;16,753
30-10-1998;16,747
2-11-1998;16,639
3-11-1998;16,585
4-11-1998;16,585
5-11-1998;1,661
6-11-1998;16,608
9-11-1998;16,635
10-11-1998;16,582
11-11-1998;16,622
12-11-1998;16,598
13-11-1998;16,635
16-11-1998;16,763
17-11-1998;16,765
18-11-1998;16,692
19-11-1998;16,659
20-11-1998;16,552
23-11-1998;16,565
24-11-1998;16,595
25-11-1998;16,608
26-11-1998;1,66
27-11-1998;16,533
30-11-1998;16,479
1-12-1998;16,535
2-12-1998;16,665
3-12-1998;16,658
4-12-1998;1,662
7-12-1998;16,513
8-12-1998;16,578
9-12-1998;16,552
10-12-1998;16,712
11-12-1998;16,887
14-12-1998;16,922
15-12-1998;16,845
16-12-1998;1,67
17-12-1998;1,673
18-12-1998;16,812
21-12-1998;16,836
22-12-1998;16,792
23-12-1998;16,775
24-12-1998;16,735
25-12-1998;16,718
28-12-1998;16,758
29-12-1998;16,814
30-12-1998;16,595
31-12-1998;16,539
4-1-1999;16,583
5-1-1999;16,539
6-1-1999;16,547
7-1-1999;16,515
8-1-1999;16,418
11-1-1999;16,292
12-1-1999;16,315
13-1-1999;16,486
14-1-1999;16,558
15-1-1999;16,498
18-1-1999;16,522
19-1-1999;1,657
20-1-1999;16,452
21-1-1999;16,517
22-1-1999;16,558
25-1-1999;16,572
26-1-1999;1,659
27-1-1999;16,465
28-1-1999;1,649
29-1-1999;16,455
1-2-1999;16,413
2-2-1999;1,639
3-2-1999;16,349
4-2-1999;16,445
5-2-1999;1,632
8-2-1999;16,393
9-2-1999;16,376
10-2-1999;16,263
11-2-1999;16,215
12-2-1999;16,335
15-2-1999;16,265
16-2-1999;16,332
17-2-1999;1,634
18-2-1999;1,635
19-2-1999;1,622
22-2-1999;16,265
23-2-1999;16,148
24-2-1999;15,968
25-2-1999;16,028
26-2-1999;16,025
1-3-1999;16,068
2-3-1999;16,155
3-3-1999;16,144
4-3-1999;16,101
5-3-1999;16,062
8-3-1999;16,082
9-3-1999;16,182
10-3-1999;1,626
11-3-1999;16,363
12-3-1999;1,631
15-3-1999;16,223
16-3-1999;16,283
17-3-1999;16,295
18-3-1999;16,288
19-3-1999;16,278
22-3-1999;16,283
23-3-1999;16,381
24-3-1999;16,341
25-3-1999;16,233
26-3-1999;16,232
29-3-1999;16,153
30-3-1999;16,119
31-3-1999;16,105
1-4-1999;16,018
2-4-1999;1,603
5-4-1999;15,997
6-4-1999;1,591
7-4-1999;15,962
8-4-1999;16,057
9-4-1999;1,607
12-4-1999;16,115
13-4-1999;1,616
14-4-1999;16,113
15-4-1999;16,087
16-4-1999;16,127
19-4-1999;16,113
20-4-1999;16,088
21-4-1999;16,052
22-4-1999;16,166
23-4-1999;1,615
26-4-1999;16,115
27-4-1999;16,167
28-4-1999;16,128
29-4-1999;1,609
30-4-1999;1,609
3-5-1999;16,092
4-5-1999;16,282
5-5-1999;16,362
6-5-1999;16,392
7-5-1999;1,629
10-5-1999;16,252
11-5-1999;16,229
12-5-1999;16,168
13-5-1999;16,202
14-5-1999;16,185
17-5-1999;1,617
18-5-1999;16,203
19-5-1999;16,165
20-5-1999;1,606
21-5-1999;16,004
24-5-1999;15,985
25-5-1999;16,043
26-5-1999;15,936
27-5-1999;15,975
28-5-1999;16,012
31-5-1999;16,025
1-6-1999;16,117
2-6-1999;16,042
3-6-1999;16,048
4-6-1999;16,098
7-6-1999;1,599
8-6-1999;1,606
9-6-1999;16,019
10-6-1999;1,605
11-6-1999;16,167
14-6-1999;1,606
15-6-1999;1,594
16-6-1999;15,878
17-6-1999;15,936
18-6-1999;15,966
21-6-1999;15,907
22-6-1999;15,905
23-6-1999;15,803
24-6-1999;15,875
25-6-1999;15,872
28-6-1999;15,821
29-6-1999;15,723
30-6-1999;1,577
1-7-1999;15,717
2-7-1999;15,782
5-7-1999;15,743
6-7-1999;15,617
7-7-1999;15,598
8-7-1999;15,577
9-7-1999;15,482
12-7-1999;15,571
13-7-1999;15,574
14-7-1999;1,564
15-7-1999;1,565
16-7-1999;1,562
19-7-1999;15,806
20-7-1999;1,572
21-7-1999;15,785
22-7-1999;15,815
23-7-1999;1,578
26-7-1999;15,904
27-7-1999;15,904
28-7-1999;15,968
29-7-1999;16,173
30-7-1999;1,621
2-8-1999;16,158
3-8-1999;16,199
4-8-1999;16,198
5-8-1999;1,613
6-8-1999;16,079
9-8-1999;16,067
10-8-1999;16,145
11-8-1999;16,128
12-8-1999;16,108
13-8-1999;1,604
16-8-1999;1,601
17-8-1999;16,031
18-8-1999;1,601
19-8-1999;1,617
20-8-1999;1,614
23-8-1999;16,005
24-8-1999;15,944
25-8-1999;15,845
26-8-1999;15,865
27-8-1999;15,875
30-8-1999;1,59
31-8-1999;16,032
1-9-1999;16,035
2-9-1999;16,075
3-9-1999;16,025
6-9-1999;16,069
7-9-1999;16,032
8-9-1999;1,619
9-9-1999;16,345
10-9-1999;16,182
13-9-1999;16,074
14-9-1999;16,075
15-9-1999;16,134
16-9-1999;1,623
17-9-1999;1,623
20-9-1999;16,219
21-9-1999;1,632
22-9-1999;16,287
23-9-1999;16,449
24-9-1999;1,643
27-9-1999;1,646
28-9-1999;16,481
29-9-1999;16,438
30-9-1999;16,472
1-10-1999;16,539
4-10-1999;16,544
5-10-1999;16,555
6-10-1999;16,558
7-10-1999;16,511
8-10-1999;16,521
11-10-1999;16,525
12-10-1999;16,569
13-10-1999;16,546
14-10-1999;16,623
15-10-1999;16,684
18-10-1999;16,689
19-10-1999;16,721
20-10-1999;16,636
21-10-1999;16,746
22-10-1999;16,543
25-10-1999;16,619
26-10-1999;1,652
27-10-1999;16,476
28-10-1999;16,389
29-10-1999;1,643
1-11-1999;16,418
2-11-1999;16,448
3-11-1999;16,425
4-11-1999;1,622
5-11-1999;1,619
8-11-1999;16,187
9-11-1999;16,233
10-11-1999;16,288
11-11-1999;1,622
12-11-1999;16,154
15-11-1999;16,215
16-11-1999;16,162
17-11-1999;16,248
18-11-1999;16,149
19-11-1999;1,62
22-11-1999;1,62
23-11-1999;16,248
24-11-1999;16,091
25-11-1999;16,125
26-11-1999;16,063
29-11-1999;16,064
30-11-1999;15,984
1-12-1999;16,002
2-12-1999;15,994
3-12-1999;1,6
6-12-1999;16,199
7-12-1999;16,244
8-12-1999;16,271
9-12-1999;16,235
10-12-1999;16,206
13-12-1999;1,624
14-12-1999;1,611
15-12-1999;16,058
16-12-1999;16,102
17-12-1999;16,037
20-12-1999;16,067
21-12-1999;16,118
22-12-1999;1,608
23-12-1999;1,616
24-12-1999;16,148
27-12-1999;16,167
28-12-1999;16,143
29-12-1999;1,617
30-12-1999;16,152
31-12-1999;16,176
3-1-2000;16,368
4-1-2000;16,365
5-1-2000;16,415
6-1-2000;16,463
7-1-2000;16,383
10-1-2000;16,365
11-1-2000;1,648
12-1-2000;16,474
13-1-2000;16,462
14-1-2000;16,336
17-1-2000;16,328
18-1-2000;16,365
19-1-2000;16,436
20-1-2000;16,541
21-1-2000;16,489
24-1-2000;1,651
25-1-2000;1,644
26-1-2000;1,638
27-1-2000;16,385
28-1-2000;16,186
31-1-2000;16,154
1-2-2000;16,139
2-2-2000;16,081
3-2-2000;15,975
4-2-2000;15,919
7-2-2000;15,978
8-2-2000;16,113
9-2-2000;16,163
10-2-2000;16,088
11-2-2000;15,921
14-2-2000;15,865
15-2-2000;15,964
16-2-2000;16,082
17-2-2000;16,081
18-2-2000;16,013
21-2-2000;15,994
22-2-2000;16,122
23-2-2000;16,034
24-2-2000;16,002
25-2-2000;15,945
28-2-2000;15,954
29-2-2000;15,784
1-3-2000;15,865
2-3-2000;15,759
3-3-2000;15,785
6-3-2000;15,745
7-3-2000;15,793
8-3-2000;15,803
9-3-2000;15,812
10-3-2000;15,759
13-3-2000;15,792
14-3-2000;1,577
15-3-2000;15,725
16-3-2000;15,763
17-3-2000;15,742
20-3-2000;15,689
21-3-2000;15,726
22-3-2000;15,776
23-3-2000;15,873
24-3-2000;15,934
27-3-2000;15,875
28-3-2000;15,885
29-3-2000;15,922
30-3-2000;15,956
31-3-2000;15,916
3-4-2000;15,972
4-4-2000;15,924
5-4-2000;15,831
6-4-2000;15,798
7-4-2000;15,789
10-4-2000;15,851
11-4-2000;15,853
12-4-2000;1,588
13-4-2000;1,586
14-4-2000;15,877
17-4-2000;15,798
18-4-2000;15,768
19-4-2000;15,815
20-4-2000;15,793
21-4-2000;15,771
24-4-2000;15,791
25-4-2000;1,581
26-4-2000;15,751
27-4-2000;15,717
28-4-2000;15,516
1-5-2000;15,535
2-5-2000;1,56
3-5-2000;15,613
4-5-2000;15,417
5-5-2000;15,282
8-5-2000;15,326
9-5-2000;15,306
10-5-2000;15,121
11-5-2000;15,042
12-5-2000;1,517
15-5-2000;15,054
16-5-2000;1,494
17-5-2000;1,496
18-5-2000;14,838
19-5-2000;1,487
22-5-2000;14,911
23-5-2000;14,767
24-5-2000;14,736
25-5-2000;14,704
26-5-2000;14,894
29-5-2000;14,923
30-5-2000;14,973
31-5-2000;1,501
1-6-2000;14,945
2-6-2000;15,099
5-6-2000;1,519
6-6-2000;15,282
7-6-2000;1,522
8-6-2000;15,099
9-6-2000;1,508
12-6-2000;1,513
13-6-2000;15,058
14-6-2000;14,986
15-6-2000;1,511
16-6-2000;15,153
19-6-2000;15,111
20-6-2000;15,176
21-6-2000;14,982
22-6-2000;15,124
23-6-2000;15,003
26-6-2000;1,497
27-6-2000;15,061
28-6-2000;15,128
29-6-2000;1,518
30-6-2000;15,167
3-7-2000;15,134
4-7-2000;15,149
5-7-2000;15,075
6-7-2000;1,507
7-7-2000;15,134
10-7-2000;15,131
11-7-2000;15,169
12-7-2000;1,506
13-7-2000;15,034
14-7-2000;15,003
17-7-2000;1,495
18-7-2000;1,497
19-7-2000;14,978
20-7-2000;1,511
21-7-2000;15,166
24-7-2000;15,152
25-7-2000;15,158
26-7-2000;15,152
27-7-2000;15,136
28-7-2000;15,025
31-7-2000;1,499
1-8-2000;14,917
2-8-2000;14,955
3-8-2000;14,977
4-8-2000;15,037
7-8-2000;15,126
8-8-2000;15,049
9-8-2000;15,021
10-8-2000;14,969
11-8-2000;15,017
14-8-2000;15,055
15-8-2000;15,035
16-8-2000;14,996
17-8-2000;14,973
18-8-2000;14,896
21-8-2000;1,487
22-8-2000;14,821
23-8-2000;14,867
24-8-2000;1,481
25-8-2000;14,691
28-8-2000;14,686
29-8-2000;14,558
30-8-2000;14,592
31-8-2000;14,473
1-9-2000;14,636
4-9-2000;14,581
5-9-2000;14,544
6-9-2000;14,362
7-9-2000;14,374
8-9-2000;14,135
11-9-2000;14,015
12-9-2000;14,069
13-9-2000;14,092
14-9-2000;14,064
15-9-2000;13,962
18-9-2000;14,056
19-9-2000;14,092
20-9-2000;14,108
21-9-2000;14,378
22-9-2000;14,524
25-9-2000;14,523
26-9-2000;14,634
27-9-2000;14,638
28-9-2000;1,462
29-9-2000;14,758
2-10-2000;1,466
3-10-2000;1,459
4-10-2000;14,582
5-10-2000;14,431
6-10-2000;14,455
9-10-2000;14,488
10-10-2000;14,547
11-10-2000;14,619
12-10-2000;14,708
13-10-2000;1,45
16-10-2000;14,473
17-10-2000;14,499
18-10-2000;14,433
19-10-2000;1,446
20-10-2000;1,451
23-10-2000;14,539
24-10-2000;14,496
25-10-2000;14,316
26-10-2000;1,436
27-10-2000;1,455
30-10-2000;14,497
31-10-2000;14,481
1-11-2000;14,512
2-11-2000;14,459
3-11-2000;14,485
6-11-2000;1,427
7-11-2000;14,345
8-11-2000;14,235
9-11-2000;14,321
10-11-2000;1,425
13-11-2000;1,437
14-11-2000;1,431
15-11-2000;14,267
16-11-2000;14,232
17-11-2000;14,238
20-11-2000;14,224
21-11-2000;14,176
22-11-2000;14,067
23-11-2000;13,989
24-11-2000;13,993
27-11-2000;14,161
28-11-2000;14,158
29-11-2000;14,227
30-11-2000;14,259
1-12-2000;14,431
4-12-2000;14,528
5-12-2000;14,322
6-12-2000;14,422
7-12-2000;14,442
8-12-2000;14,464
11-12-2000;14,556
12-12-2000;14,488
13-12-2000;14,553
14-12-2000;14,724
15-12-2000;14,743
18-12-2000;14,737
19-12-2000;14,689
20-12-2000;14,778
21-12-2000;14,726
22-12-2000;14,779
25-12-2000;14,789
26-12-2000;14,828
27-12-2000;14,967
28-12-2000;14,932
29-12-2000;14,957
2-1-2001;1,5
3-1-2001;14,907
4-1-2001;15,015
5-1-2001;15,025
8-1-2001;14,961
9-1-2001;14,903
10-1-2001;14,873
11-1-2001;1,498
12-1-2001;14,766
15-1-2001;14,773
16-1-2001;14,716
17-1-2001;14,728
18-1-2001;14,737
19-1-2001;14,626
22-1-2001;14,659
23-1-2001;1,47
24-1-2001;14,537
25-1-2001;14,592
26-1-2001;14,609
29-1-2001;1,458
30-1-2001;14,622
31-1-2001;14,635
1-2-2001;1,477
2-2-2001;1,47
5-2-2001;14,744
6-2-2001;14,595
7-2-2001;14,514
8-2-2001;14,436
9-2-2001;14,431
12-2-2001;14,527
13-2-2001;14,522
14-2-2001;14,558
15-2-2001;14,495
16-2-2001;14,443
19-2-2001;14,464
20-2-2001;1,447
21-2-2001;14,442
22-2-2001;14,464
23-2-2001;14,533
26-2-2001;1,446
27-2-2001;14,425
28-2-2001;14,444
1-3-2001;14,543
2-3-2001;14,707
5-3-2001;1,467
6-3-2001;14,668
7-3-2001;14,602
8-3-2001;14,688
9-3-2001;14,692
12-3-2001;14,636
13-3-2001;14,493
14-3-2001;14,447
15-3-2001;14,344
16-3-2001;14,296
19-3-2001;14,258
20-3-2001;14,354
21-3-2001;14,302
22-3-2001;14,211
23-3-2001;1,424
26-3-2001;14,342
27-3-2001;14,326
28-3-2001;14,373
29-3-2001;14,272
30-3-2001;14,156
2-4-2001;14,188
3-4-2001;14,327
4-4-2001;14,327
5-4-2001;14,273
6-4-2001;14,398
9-4-2001;14,442
10-4-2001;14,318
11-4-2001;14,363
12-4-2001;1,439
13-4-2001;14,386
16-4-2001;14,371
17-4-2001;14,322
18-4-2001;14,279
19-4-2001;14,464
20-4-2001;14,408
23-4-2001;14,373
24-4-2001;1,434
25-4-2001;14,412
26-4-2001;14,392
27-4-2001;14,401
30-4-2001;14,319
1-5-2001;14,342
2-5-2001;1,434
3-5-2001;14,356
4-5-2001;14,388
7-5-2001;14,382
8-5-2001;14,261
9-5-2001;14,216
10-5-2001;14,218
11-5-2001;14,186
14-5-2001;14,193
15-5-2001;14,247
16-5-2001;14,303
17-5-2001;14,315
18-5-2001;14,392
21-5-2001;14,399
22-5-2001;14,273
23-5-2001;14,193
24-5-2001;14,076
25-5-2001;1,422
28-5-2001;14,198
29-5-2001;1,423
30-5-2001;1,426
31-5-2001;14,178
1-6-2001;14,185
4-6-2001;14,142
5-6-2001;14,133
6-6-2001;13,921
7-6-2001;13,921
8-6-2001;13,784
11-6-2001;13,725
12-6-2001;13,739
13-6-2001;13,916
14-6-2001;14,015
15-6-2001;1,403
18-6-2001;14,054
19-6-2001;14,013
20-6-2001;13,957
21-6-2001;14,155
22-6-2001;14,128
25-6-2001;1,413
26-6-2001;14,154
27-6-2001;14,171
28-6-2001;1,408
29-6-2001;14,157
2-7-2001;14,169
3-7-2001;1,407
4-7-2001;14,071
5-7-2001;14,027
6-7-2001;14,114
9-7-2001;14,097
10-7-2001;1,411
11-7-2001;14,083
12-7-2001;14,076
13-7-2001;14,038
16-7-2001;13,994
17-7-2001;14,016
18-7-2001;14,217
19-7-2001;14,283
20-7-2001;14,274
23-7-2001;14,199
24-7-2001;14,221
25-7-2001;14,279
26-7-2001;14,275
27-7-2001;14,235
30-7-2001;14,256
31-7-2001;14,246
1-8-2001;14,342
2-8-2001;14,311
3-8-2001;14,292
6-8-2001;1,418
7-8-2001;14,156
8-8-2001;14,172
9-8-2001;14,256
10-8-2001;1,423
13-8-2001;14,196
14-8-2001;14,286
15-8-2001;14,406
16-8-2001;14,454
17-8-2001;14,453
20-8-2001;14,441
21-8-2001;14,545
22-8-2001;14,489
23-8-2001;14,471
24-8-2001;14,428
27-8-2001;14,431
28-8-2001;14,528
29-8-2001;14,506
