"","Date","Y_ndx_loss","ndx_loss_l1","ndx_loss_l2","ndx_price","ndx_vol","aex_return","gdaxi_return","hsi_return","topx_return","rut_return","ssec_return","irts_return","n100_return","vix_return","mktrf","smb","hml","rmw","cma","rf","umd","dxy_return","oil_return","gold_return","wheat_return","silver_return","natgas_return","libor_1m","libor_3m","libor_6m","fedrate","baa10y","ust1m","ust3m","ust1y","ust2y","ust5y","ust10y","ust20y","ust30y","capacity_monthly","capacity_yoy","energy_monthly","energy_yoy","housing_monthly","housing_yoy","unemp_monthly","unemp_yoy","manufac_monthly","manufac_yoy","m2_monthly","m2_yoy","indpro_monthly","indpro_yoy","cpi_monthly","cpi_yoy","gdp_quarterly","gdp_yoy"
"1584",15168,1.16347776554456,-0.368633708651367,0.770956816257411,2325.06,1946500000,0.258942550885226,1.30649806109164,1.21736625681572,0.389645236178667,0.868915482603617,1.48457018048983,1.02305392814103,0.532268795741853,0.2013034624407,0.45,0.55,-0.14,-0.19,-0.14,0,0.34,-0.791452314998033,0.646750846935643,1.49177284077085,5.92229347416069,7.07008335906145,1.61550888529886,0.1865,0.24925,0.41325,0.06,2.76,0.01,0.01,0.16,0.37,1.45,2.92,3.85,4.17,0.197410900468908,3.01925499468086,-1.05567726843954,37.724231963279,8.37789661319073,13.4328358208955,1.11111111111111,-3.19148936170214,-4.11122776876332,9.7944641569096,0.83191008759848,6.2957370193983,0.287062461677906,2.33624266455713,0.137167,1.2990532,1.34248573815317,3.85406249438843
"1585",15169,-1.35953480770389,1.16347776554456,-0.368633708651367,2356.67,1804380000,-0.756802210342975,-0.731025733811971,0.0607473566690733,-0.424157205443154,-1.63205811369447,0.535450945644138,0.168351907127585,-0.960364732700946,4.47011049723757,-0.82,-0.79,0.14,0.26,0.16,0,-0.21,0.0531844169658373,-2.3357813137495,0.239717385818821,-1.53133903133903,1.41816084722658,-0.567794685441732,0.1865,0.24975,0.41575,0.06,2.76,0.01,0.01,0.15,0.38,1.51,2.98,3.92,4.25,0.197410900468908,3.01925499468086,-1.05567726843954,37.724231963279,8.37789661319073,13.4328358208955,1.11111111111111,-3.19148936170214,-4.11122776876332,9.7944641569096,0.83191008759848,6.2957370193983,0.287062461677906,2.33624266455713,0.137167,1.2990532,1.34248573815317,3.85406249438843
"1586",15174,0.432413048282644,-2.31057034739612,0.537198674400737,2387.8,1863670000,0.928303988612804,1.19233193395536,0.447838200392123,-0.652811394526161,2.28562324595267,-0.699573474190979,1.15213544155565,1.07970011709424,-8.30549841023874,1.72,0.55,-0.66,0.14,-0.34,0,0.45,-0.344462109167998,1.61559307900771,-0.0749016915298557,0.580130529369108,-0.302481838692881,-0.285965684117904,0.18625,0.252,0.423,0.06,2.78,0.02,0.03,0.17,0.39,1.45,2.91,3.86,4.19,0.197410900468908,3.01925499468086,-1.05567726843954,37.724231963279,8.37789661319073,13.4328358208955,1.11111111111111,-3.19148936170214,-4.11122776876332,9.7944641569096,0.83191008759848,6.2957370193983,0.287062461677906,2.33624266455713,0.137167,1.2990532,1.34248573815317,3.85406249438843
"1587",15175,-0.68849987436132,0.432413048282644,-2.31057034739612,2404.24,2284150000,1.3735168777018,0.398878302494061,0.46246073489662,0.809370424597361,-0.273178212839373,-0.0993248832518781,0.535242416533848,1.63233988776722,-0.62466947551637,-0.1,-0.22,0.79,-0.06,0.45,0,-0.58,-0.57165647434192,0.635962662837219,-0.26235242675995,0.504686373467916,-1.65377632985999,-0.727994705493059,0.18725,0.253,0.423,0.06,2.8,0.01,0.02,0.19,0.4,1.49,2.96,3.92,4.25,0.197410900468908,3.01925499468086,-1.05567726843954,37.724231963279,8.37789661319073,13.4328358208955,1.11111111111111,-3.19148936170214,-4.11122776876332,9.7944641569096,0.83191008759848,6.2957370193983,0.287062461677906,2.33624266455713,0.137167,1.2990532,1.34248573815317,3.85406249438843
"1588",15176,-1.05064386250958,-0.68849987436132,0.432413048282644,2429.5,1665220000,1.87811885679723,0.952452169674419,-0.0745329533364532,-0.0639044454255983,1.07167743950789,-1.01318987069236,1.85692007394632,1.72750688338219,-8.0146726034573,1.29,-0.3,1.1,-0.49,0.29,0,-0.55,-1.02954940500068,0.866374477627147,-0.620028809419433,-2.83357245337159,-1.53997875891367,-2.33333333333334,0.18725,0.253,0.4235,0.06,2.77,0.04,0.05,0.2,0.4,1.56,3.03,3.98,4.31,0.197410900468908,3.01925499468086,-1.05567726843954,37.724231963279,8.37789661319073,13.4328358208955,1.11111111111111,-3.19148936170214,-4.11122776876332,9.7944641569096,0.83191008759848,6.2957370193983,0.287062461677906,2.33624266455713,0.137167,1.2990532,1.34248573815317,3.85406249438843
"1589",15180,-0.218633335395901,0.220209919736568,-1.05064386250958,2429.45,1739980000,-0.392793857058488,0.247734559585275,-0.675033860849722,-0.794189753801174,-1.23779430282009,-2.96103298777843,0.13759472283769,-0.560717950200152,10.4452054794521,-0.68,-0.55,0.14,0.26,-0.16,0,-0.16,-0.18867924528302,-0.562644428815435,0.668207081746084,-0.541711809317443,0.600802732281304,-0.295521709479425,0.18725,0.2521,0.4245,0.06,2.77,0.05,0.05,0.2,0.42,1.55,3.03,3.98,4.31,0.197410900468908,3.01925499468086,-1.05567726843954,37.724231963279,8.37789661319073,13.4328358208955,1.11111111111111,-3.19148936170214,-4.11122776876332,9.7944641569096,0.83191008759848,6.2957370193983,0.287062461677906,2.33624266455713,0.137167,1.2990532,1.34248573815317,3.85406249438843
"1590",15181,2.5639548045854,-0.218633335395901,0.220209919736568,2367.16,2367470000,-0.157144127850082,0.0668523828585569,1.25055566047004,0.497731781740562,-0.790233341351929,0.531117519551296,0.416763490507896,-0.453429057245419,4.54780361757105,-0.47,-0.32,0.31,0.07,-0.17,0,-0.54,-0.796651363759119,0.646660604223503,0.285359801488828,0.798838053740014,0.835109282846814,-0.364797081623347,0.18725,0.2526,0.425,0.06,2.76,0.07,0.07,0.21,0.41,1.51,2.99,3.94,4.28,0.197410900468908,3.01925499468086,-1.05567726843954,37.724231963279,8.37789661319073,13.4328358208955,1.11111111111111,-3.19148936170214,-4.11122776876332,9.7944641569096,0.83191008759848,6.2957370193983,0.287062461677906,2.33624266455713,0.137167,1.2990532,1.34248573815317,3.85406249438843
"1591",15182,-0.194748137008066,2.5639548045854,-0.218633335395901,2371.77,2067020000,-1.0809526637762,-1.31669716781527,-0.134635354827748,-0.818517663357196,-2.94606161269596,0.757132875737581,-0.584065721228093,-1.27450837262946,13.5936727632229,-2.16,-0.71,0.39,0.6,0.35,0,-0.62,0.843881856540091,-2.21865274570826,-0.0989731535320988,1.54899135446686,-0.339141333464415,0,0.18725,0.25285,0.42625,0.07,2.73,0.08,0.08,0.21,0.44,1.56,3.01,3.95,4.29,0.197410900468908,3.01925499468086,-1.05567726843954,37.724231963279,8.37789661319073,13.4328358208955,1.11111111111111,-3.19148936170214,-4.11122776876332,9.7944641569096,0.83191008759848,6.2957370193983,0.287062461677906,2.33624266455713,0.137167,1.2990532,1.34248573815317,3.85406249438843
"1592",15183,0.377776934525693,-0.194748137008066,2.5639548045854,2362.81,2301210000,-0.162113479435611,-0.863404975815835,0.128872325012024,-1.25013094947097,-0.148651518369073,-0.540273355707311,0.451881913590859,-0.110907370164439,3.30722367275891,-0.31,0.11,-0.02,-0.14,-0.37,0,0.11,0.175462275610738,0.0821355236139613,-0.0990712074303349,-1.63178432068109,-1.90861341947573,-2.88329519450802,0.18825,0.25395,0.4285,0.08,2.73,0.1,0.07,0.21,0.42,1.52,2.98,3.93,4.26,0.197410900468908,3.01925499468086,-1.05567726843954,37.724231963279,8.37789661319073,13.4328358208955,1.11111111111111,-3.19148936170214,-4.11122776876332,9.7944641569096,0.83191008759848,6.2957370193983,0.287062461677906,2.33624266455713,0.137167,1.2990532,1.34248573815317,3.85406249438843
"1593",15187,2.59977485609907,0.370745002772113,0.377776934525693,2292.85,2377250000,-1.39137831515631,-2.86068696158699,0.994284823030042,1.22775948750253,-0.524447009522847,0.0760142772260691,1.05647779666365,-1.85060514937989,-6.2970297029703,-0.4,-0.12,0.15,0.02,-0.07,0,0.01,0.487144790257103,-0.731605351170571,-0.571147822882758,0.594795539033457,-1.98044497655392,1.03739445114596,0.19206,0.25722,0.43167,0.17,2.77,0.13,0.1,0.22,0.38,1.32,2.77,3.72,4.07,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1594",15188,-0.869223891663227,2.59977485609907,0.370745002772113,2312.78,2601310000,-1.41409162327859,-2.26100736556619,-1.06740524467456,-0.908770693906306,-3.25912846061677,-0.907025452856235,-0.888315926235528,-1.68277291711123,4.77599746407439,-2.68,-0.44,0.19,0.19,-0.2,0,-0.84,0.33665499596014,-1.26342387871131,1.41445336627548,6.13451589061345,1.99246781006667,-0.787965616045833,0.20083,0.26444,0.4375,0.16,2.74,0.05,0.06,0.17,0.33,1.23,2.66,3.59,3.93,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1595",15189,4.56506887814666,-0.869223891663227,2.59977485609907,2207.2,3272990000,-2.909375,-2.29756869091845,-1.91218591474417,-2.03919617043462,0.752271808711748,-0.0289035139939902,-3.37425183167865,-2.1410188831354,-5.68778516789894,0.58,0.21,-0.4,0.16,-0.28,0,-0.06,-0.630787813716278,-2.03668159522286,1.30945855411414,-1.04456824512535,4.15658291958783,-1.56438026474128,0.20556,0.26828,0.44028,0.12,2.72,0.01,0.02,0.16,0.33,1.25,2.64,3.55,3.89,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1596",15190,0.580826386371861,4.56506887814666,-0.869223891663227,2194.38,3750150000,-3.16714409861919,-3.40075204161076,-0.490980651779314,-0.0471726640459615,-5.94994694479671,0.207378455713368,-2.4209535528177,-3.66914339126441,35.4148903085924,-5.04,-0.76,0.39,0.96,0.02,0,-1.37,1.45867098865478,-5.57309241319256,-0.43284838283035,-4.04644616467277,-5.57884398878962,-3.64303178484108,0.20506,0.26939,0.44056,0.09,2.77,0.01,0.02,0.12,0.27,1.12,2.47,3.37,3.7,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1597",15194,-4.87795407442642,6.11060983056718,0.580826386371861,2160.79,3803050000,-4.38333052134301,-5.01735042077175,-2.17495920489407,-2.25978825409509,-8.90950561829198,-3.7924816900189,-7.83766504517026,-4.42998915853556,50,-6.97,-1.52,-1.63,1.79,-0.4,0,-1.12,0.254691689008059,-6.46794798020486,3.7239204269772,-3.31369661266569,3.08139382674032,-0.152245622938335,0.20578,0.27478,0.44333,0.11,2.88,0.02,0.05,0.12,0.27,1.11,2.4,3.31,3.68,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1598",15195,4.05870075296534,-4.87795407442642,6.11060983056718,2073.09,3397010000,1.30223037831733,-0.104503086977303,-5.66050627190946,-1.59287739825767,6.94359100405554,-0.0295470651781878,-2.86831104435476,1.38047784429047,-26.95833125,4.97,0.91,0.71,-1.83,-0.07,0,1.56,-0.240673886883282,-2.39940937615357,1.74248625891708,2.32292460015232,-3.80200132066846,1.49936467598476,0.208,0.27839,0.44828,0.1,3.01,0.02,0.03,0.11,0.19,0.91,2.2,3.17,3.56,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1599",15196,-4.53332947435953,4.05870075296534,-4.87795407442642,2167.07,3134140000,-3.40707193868665,-5.13192317832444,2.34326744504854,0.822959799582034,-5.16404274879337,0.914717508762135,-4.51180584019576,-4.17799965570666,22.6183707182438,-4.3,-0.58,-1.6,1.47,-0.44,0,1.47,0.0402090872537209,4.70247100353001,2.3735632183908,1.97245999255675,3.82290044090081,0.225338007010513,0.20711,0.28061,0.44828,0.1,3.03,0.02,0.02,0.09,0.19,0.93,2.17,3.08,3.54,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1600",15197,-0.691255935433559,-4.53332947435953,4.05870075296534,2182.05,2232470000,1.99083925415661,3.28213459887198,-0.952957666600782,-0.753157467845972,5.40434104300146,1.26831969500417,0.472173624615464,2.57981064621023,-9.28123241306199,4.72,0.31,0.79,-0.86,-0.1,0,0.58,0.0535905680600298,2.92594822396148,-1.82451018918767,2.37226277372263,-1.70120788302607,2.6230327254559,0.20722,0.28617,0.45183,0.09,3.15,0.01,0.03,0.1,0.19,1.02,2.34,3.34,3.82,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1601",15201,0.896518707206471,-1.46971884237298,-0.691255935433559,2194.27,2074370000,0.616649537512851,0.408487196844145,3.26243462668979,1.16247282573321,3.02939068100358,1.29560215158837,3.78445832392705,0.760878713912986,-12.3487345338632,2.25,0.47,1.01,-1.15,0.36,0,-0.24,-1.03203323951212,3.15764761122197,0.87920928628893,1.42348754448399,0.503823431625797,-0.886699507389153,0.21022,0.29172,0.45928,0.1,3.15,0,0.02,0.12,0.19,0.99,2.29,3.29,3.75,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1602",15202,0.576501524424984,0.896518707206471,-1.46971884237298,2181.62,1913320000,-0.745658835546475,-0.453983899678527,-0.237017586290279,0.249639695285148,-1.93006136676732,-0.708246303121035,-1.3727847833574,-0.36253069816397,3.07498264590579,-1.07,-0.8,-0.14,0.65,0.36,0,-0.68,0.230227518959916,-1.39963586709148,1.53232697237255,1.71929824561404,1.33085653213903,-2.28628230616302,0.21022,0.29283,0.45983,0.09,3.12,0.02,0.03,0.12,0.2,0.95,2.23,3.23,3.67,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1603",15203,4.97749378901915,0.576501524424984,0.896518707206471,2073.03,2775580000,0.391067201811254,-0.766651653905821,0.380712920194246,-0.309347161964415,-0.103581361030708,-0.264741605000725,1.93284363876959,0.601945003353459,-3.86605198575659,-0.01,-0.25,0.65,-0.02,0.43,0,-0.6,-0.459397378732608,1.07328332371609,0.493716337522439,0.379441186616075,1.32844479043722,0.0254323499491325,0.21244,0.29589,0.45983,0.09,3.11,0.01,0.01,0.12,0.19,0.92,2.17,3.14,3.57,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1604",15204,1.67918457523529,4.97749378901915,0.576501524424984,2038.22,2385300000,-4.46608576798223,-5.81851556747924,-1.34437181077655,-1.20260091418271,-5.89747595983125,-1.6064939891266,-4.7876624235212,-5.00175002916715,35.1171564281191,-4.65,-0.95,0.53,0.91,0.45,0,-2.01,0.7737206461246,-5.93742863667504,1.54644930772667,-2.71477663230241,0.835192069392803,-1.04246122552759,0.213,0.29778,0.46294,0.09,3.12,0.01,0.01,0.1,0.2,0.9,2.08,3.02,3.45,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1605",15208,-4.13453120949954,-0.319396336018683,1.67918457523529,2129.27,2147270000,0.809775670253521,-0.113503649635041,0.448197724526703,-1.17734704465937,-0.0552401411692517,-0.72976678587109,0.198053741120916,1.06620470415945,-1.41695705962734,-0.03,0.04,-0.91,0.61,-0.04,0,-0.03,0.0810701256586786,2.53856431434471,2.15263129428308,0.650017105713308,2.10474215140945,-1.29441624365483,0.21678,0.30844,0.47111,0.09,3.13,0.01,0.01,0.09,0.22,0.94,2.1,3,3.42,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1606",15209,-0.740629417593822,-4.13453120949954,-0.319396336018683,2145.04,1888640000,0.705575858450624,1.07055818830863,1.99447114903522,1.01636960852942,4.87149568581693,1.51660899460054,0.0291425132250015,0.825234140307488,-14.538169522577,3.6,1.16,-0.77,-0.22,-0.62,0,2.11,-0.243013365735105,1.10163468372423,-1.60957272197809,2.95717199184228,-2.40068327139263,2.67420930830548,0.21839,0.31178,0.47528,0.08,3.19,0.01,0.01,0.1,0.22,0.95,2.15,3.06,3.47,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1607",15210,1.71698429866109,-0.740629417593822,-4.13453120949954,2108.21,1789230000,1.17131359586088,2.68781247853546,-2.05649861915631,-1.08610189368195,1.39077986150761,-0.506155299971409,1.40096648954025,1.40561193192772,-1.02012131237938,1.35,-0.07,1.01,-0.48,0.51,0,-0.32,0.162403572878609,-0.421792618629173,-5.60727546682452,-1.0564542753384,-7.38866157375654,-1.77811169546706,0.21894,0.31428,0.47639,0.08,3.21,0.02,0.02,0.11,0.23,1.05,2.29,3.23,3.63,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1608",15211,-2.55003059467509,1.71698429866109,-0.740629417593822,2161.97,1852130000,-1.0973790752184,-1.70636569103057,1.4675763184377,1.29068764820005,-2.62067372251182,2.91881298868771,-1.06556404314722,-0.627387269050622,10.7520773954274,-1.67,-0.92,0.52,-0.07,0.03,0,-0.43,0.364815565464121,0.188257442052019,0.324952967333678,1.06773440106773,4.04269990040096,0.229474757776642,0.22083,0.319,0.48028,0.08,3.25,0.01,0.01,0.1,0.22,0.98,2.23,3.17,3.6,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1609",15216,-0.148367289481571,-0.617367218834872,-2.86729233060589,2241.01,1995490000,0.84619213539074,-0.461193600784464,1.70681159077396,1.11619203247103,0.473331953356802,-0.381064755740775,-0.318410227504418,0.414659325533374,1.88971505234559,0.32,0.25,-0.76,0.26,-0.09,0,0.73,0.311991318502447,1.86776670104275,2.14157906508611,-0.924397490921096,2.11390937569376,1.34819808141041,0.2215,0.32556,0.48333,0.08,3.22,0.01,0.01,0.09,0.2,0.94,2.19,3.12,3.53,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1610",15217,0.979915306045044,-0.148367289481571,-0.617367218834872,2219.05,1742440000,3.27527852207024,2.4970233454762,1.63669183143876,0.430079499543864,-0.174431381166918,0.0290462689726583,2.40202123499865,2.88377512379843,-3.86135007179539,0.42,-0.75,0.49,-0.16,-0.09,0,-0.34,0.229885057471267,-0.101237345331837,0.0985383478403654,-0.666444518493835,0.727088265133569,3.70938859043235,0.2215,0.32722,0.48578,0.08,3.25,0.01,0.02,0.1,0.2,0.96,2.23,3.19,3.6,0.360898800437365,2.7978261222414,2.30168891388868,41.422600166906,2.46710526315789,14.1025641025641,-1.09890109890109,-4.25531914893617,1.72335992143018,11.5728104460991,1.80963829089717,8.09625469903004,0.47465780298511,2.42910196179603,0.19904,1.4236275,1.34248573815317,3.85406249438843
"1611",15218,2.30819494828869,0.979915306045044,-0.148367289481571,2167.83,1571530000,0.351619840917616,-0.937275815276114,0.245825998242029,0.99662600570983,-2.46144109189472,-0.440058547753051,0.0928166929059806,0.286456598494423,0.632507886384956,-1.33,-1.09,-0.78,0.61,-0.16,0,0.6,0.485698866702644,0.135119918928054,-0.136724090784796,-3.99194901039919,-0.520396172570083,-0.0986679822397742,0.2215,0.32944,0.48878,0.08,3.23,0.02,0.02,0.1,0.19,0.9,2.15,3.1,3.51,0.504336132861592,2.76223917342697,-5.24386810539759,33.1513667345311,-6.09951845906902,-2.33722871452421,0,-5.26315789473684,7.21894957955783,16.2297481737113,2.05010411523517,9.67228432017164,0.638988455241713,2.70763873813451,0.278409,1.6569751,1.34248573815317,3.85406249438843
"1612",15223,-2.59042258719321,0.0106096880290437,2.30819494828869,2223.75,1791480000,-0.408088905082895,-0.99520031718317,0.479700658632565,-1.93432298695457,-0.364376024350271,-0.331410447005522,0.100184909184242,-0.815392318146066,9.08019511086056,-0.72,0.39,-0.65,0.23,-0.14,0,1.1,1.1183597390494,-0.53209947946791,-0.202807279713933,-1.88356164383562,-2.79404927940494,1.70454545454546,0.226,0.33561,0.50161,0.09,3.21,0.02,0.02,0.13,0.21,0.88,1.98,2.86,3.26,0.504336132861592,2.76223917342697,-5.24386810539759,33.1513667345311,-6.09951845906902,-2.33722871452421,0,-5.26315789473684,7.21894957955783,16.2297481737113,2.05010411523517,9.67228432017164,0.638988455241713,2.70763873813451,0.278409,1.6569751,1.34248573815317,3.85406249438843
"1613",15224,0.425407532321531,-2.59042258719321,0.0106096880290437,2214.29,1979990000,2.82442468810596,4.07318486629687,1.71228533015398,1.67701025364273,4.20050817336643,1.84438589996407,3.1582264013394,3.27576260186055,-9.78378108108108,3.06,0.9,1.03,-1.27,0.12,0,-1.4,-0.631994733377227,3.89580183742297,-2.97876891812397,-0.209424083769634,-0.588263427232281,0.0507872016251849,0.22611,0.33683,0.50294,0.09,3.25,0,0.02,0.11,0.21,0.92,2.05,2.96,3.36,0.504336132861592,2.76223917342697,-5.24386810539759,33.1513667345311,-6.09951845906902,-2.33722871452421,0,-5.26315789473684,7.21894957955783,16.2297481737113,2.05010411523517,9.67228432017164,0.638988455241713,2.70763873813451,0.278409,1.6569751,1.34248573815317,3.85406249438843
"1614",15225,2.28651170352574,0.425407532321531,-2.59042258719321,2163.66,2054190000,0.832592065468769,0.054203750603554,-0.674281723862731,0.501572389634167,-2.05082667343229,-0.681493851055099,0.32280281479264,0.663349917081252,2.81605443930334,-1.18,-0.81,-0.61,0.42,-0.18,0,0.75,1.03352325427322,-0.324602641593918,2.21585271745122,-0.769499825113676,2.18175695179447,1.01522842639594,0.225,0.33683,0.50411,0.09,3.26,0.01,0.02,0.12,0.19,0.88,2,2.92,3.32,0.504336132861592,2.76223917342697,-5.24386810539759,33.1513667345311,-6.09951845906902,-2.33722871452421,0,-5.26315789473684,7.21894957955783,16.2297481737113,2.05010411523517,9.67228432017164,0.638988455241713,2.70763873813451,0.278409,1.6569751,1.34248573815317,3.85406249438843
"1615",15231,-1.50083231605815,-1.44872060452675,-1.31122709686837,2286.56,1967730000,1.29975930383262,3.36465132123971,0.0782952033941119,-1.08426022245339,1.78968976783184,0.54719276612038,-0.103053435114497,1.68088815487659,-6.25847195881874,1.45,0.38,-0.38,-0.07,-0.21,0,0.06,-0.117004680187212,-1.44108191996452,-0.180643748631484,1.88747731397459,-1.59035089852393,1.4824120603015,0.22939,0.34911,0.52089,0.08,3.3,0,0.01,0.09,0.19,0.91,2.03,2.92,3.32,0.504336132861592,2.76223917342697,-5.24386810539759,33.1513667345311,-6.09951845906902,-2.33722871452421,0,-5.26315789473684,7.21894957955783,16.2297481737113,2.05010411523517,9.67228432017164,0.638988455241713,2.70763873813451,0.278409,1.6569751,1.34248573815317,3.85406249438843
"1616",15232,-0.854121475054239,-1.50083231605815,-1.44872060452675,2306.09,2703730000,1.81313057464541,3.14689177725887,0.714396726985574,1.35771009451387,1.33357950349372,-0.23232197133693,2.10203899693068,2.66012163649817,-7.60115361856379,1.64,-0.52,0.58,-0.34,0.06,0,-0.6,-0.767929194325138,0.551119109211572,-2.46778173841514,-0.819380121125757,-2.51056364130569,-3.98613518197573,0.22994,0.35022,0.52228,0.09,3.31,0,0.01,0.1,0.21,0.95,2.09,2.97,3.36,0.504336132861592,2.76223917342697,-5.24386810539759,33.1513667345311,-6.09951845906902,-2.33722871452421,0,-5.26315789473684,7.21894957955783,16.2297481737113,2.05010411523517,9.67228432017164,0.638988455241713,2.70763873813451,0.278409,1.6569751,1.34248573815317,3.85406249438843
"1617",15237,1.63727356275778,0.557442090126317,-0.115780390184254,2258.3,2172030000,1.78786002985836,2.87615562297011,0.511947647604516,-1.70413862236861,-1.74871480853851,0.408590617109411,0.62974685618049,1.6561542620292,0.397192178429575,-0.45,-1.44,0.24,0.19,0.22,0,0.3,-0.168502916396642,1.42357059509918,1.70006755235306,0.260029717682021,2.48274098695987,-0.809610864455475,0.23183,0.355,0.527,0.09,3.35,0,0.01,0.09,0.18,0.85,1.95,2.82,3.2,0.504336132861592,2.76223917342697,-5.24386810539759,33.1513667345311,-6.09951845906902,-2.33722871452421,0,-5.26315789473684,7.21894957955783,16.2297481737113,2.05010411523517,9.67228432017164,0.638988455241713,2.70763873813451,0.278409,1.6569751,1.34248573815317,3.85406249438843
